"H.伝票番号","H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.サブメニュー","D.価格","D.オーダー日時","D.数量","D.オーダーステータス","D.商品"
"No:202500100007457","2026/02/22","日","2026/02/22 17:07:23","2026/02/22 19:11:12","2","16360","12","ドリンク","ソフトドリンク","","660","2026/02/22 18:33:30","1","20:配膳済","00000003761:内臓美人茶"
"No:202500100007458","2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","フード","お通し","","660","2026/02/22 17:37:51","1","20:配膳済","00000004006:お通し"
"No:202500100007458","2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","フード","お通し","","660","2026/02/22 17:37:51","1","20:配膳済","00000004006:お通し"
"No:202500100007458","2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","フード","鰻料理","並盛x1","4200","2026/02/22 17:41:15","1","20:配膳済","00000002555:うな重 梅"
"No:202500100007458","2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","ドリンク","ビール","","900","2026/02/22 17:41:15","1","20:配膳済","00000000012:スーパードライ 瓶"
"No:202500100007458","2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","ドリンク","ソフトドリンク","","550","2026/02/22 17:41:15","1","20:配膳済","00000000048:オレンジジュース"
"No:202500100007458","2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","フード","サラダ","","1500","2026/02/22 17:41:15","1","20:配膳済","00000000062:大和芋のとろろサラダ"
"No:202500100007458","2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","フード","揚げ物","","1100","2026/02/22 17:41:15","1","20:配膳済","00000000130:メヒカリの唐揚げ"
"No:202500100007458","2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","フード","一品料理","","500","2026/02/22 17:41:15","1","20:配膳済","00000000300:きゅうりのお新香"
"No:202500100007458","2026/02/22","日","2026/02/22 17:37:51","2026/02/22 18:26:07","2","11270","9","ドリンク","サワー","メガx1","1200","2026/02/22 18:00:37","1","20:配膳済","00000003230:自家製レモンサワー"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","お通し","","660","2026/02/22 17:39:12","1","20:配膳済","00000004006:お通し"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","お通し","","660","2026/02/22 17:39:12","1","20:配膳済","00000004006:お通し"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","お通し","","660","2026/02/22 17:39:12","1","20:配膳済","00000004006:お通し"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","ドリンク","ビール","","770","2026/02/22 18:45:22","1","20:配膳済","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","ドリンク","サワー","普通x1","770","2026/02/22 18:45:22","1","20:配膳済","00000003756:内臓美人ハイ"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","ドリンク","ソフトドリンク","","550","2026/02/22 18:45:22","1","20:配膳済","00000000047:コーラ"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","鰻料理","","600","2026/02/22 18:45:22","1","20:配膳済","00000002558:肝焼き"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","鰻料理","","600","2026/02/22 18:45:22","1","20:配膳済","00000002558:肝焼き"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","鰻料理","","600","2026/02/22 18:45:22","1","20:配膳済","00000002558:肝焼き"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","鰻料理","","6000","2026/02/22 18:45:22","1","20:配膳済","00000000052:うなぎ白焼き"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","おすすめ","","1540","2026/02/22 18:45:22","1","20:配膳済","00000003817:馬刺し"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","おすすめ","","1210","2026/02/22 18:45:22","1","20:配膳済","00000004208:白子ポン酢"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","おすすめ","","440","2026/02/22 18:45:22","1","20:配膳済","00000000899:骨せんべい"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","鰻料理","並盛x1","5800","2026/02/22 18:45:22","1","20:配膳済","00000002554:うな重 竹"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","鰻料理","並盛x1","5800","2026/02/22 18:45:22","1","20:配膳済","00000002554:うな重 竹"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","鰻料理","少なめx1","4200","2026/02/22 18:45:22","1","20:配膳済","00000002555:うな重 梅"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","おすすめ","","1650","2026/02/22 18:45:22","1","20:配膳済","00000004213:くじら"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","フード","おすすめ","","770","2026/02/22 18:47:29","1","20:配膳済","00000004261:山菜の天ぷら"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","ドリンク","ビール","","770","2026/02/22 18:55:43","1","20:配膳済","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","ドリンク","日本酒","","1100","2026/02/22 19:05:18","1","20:配膳済","00000002262:貴"
"No:202500100007459","2026/02/22","日","2026/02/22 17:39:12","2026/02/22 20:14:30","3","36250","21","ドリンク","日本酒","","1100","2026/02/22 20:13:59","1","20:配膳済","00000002262:貴"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","お通し","","660","2026/02/22 17:57:07","1","20:配膳済","00000004006:お通し"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","お通し","","660","2026/02/22 17:57:07","1","20:配膳済","00000004006:お通し"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","お通し","","0","2026/02/22 17:57:07","0","30:キャンセル済","00000004006:お通し"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","ドリンク","ソフトドリンク","","550","2026/02/22 17:59:07","1","20:配膳済","00000003134:アップルジュース"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","ドリンク","ビール","","770","2026/02/22 17:59:07","1","20:配膳済","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","ドリンク","ビール","","770","2026/02/22 17:59:07","1","20:配膳済","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","揚げ物","","1100","2026/02/22 18:04:31","1","20:配膳済","00000003105:牡蠣フライ(2個)"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","揚げ物","","550","2026/02/22 18:04:31","1","20:配膳済","00000000664:牡蠣フライ1個"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","揚げ物","","1100","2026/02/22 18:04:47","1","20:配膳済","00000000130:メヒカリの唐揚げ"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","お刺身","三点２人前x1","2200","2026/02/22 18:04:47","1","20:配膳済","00000001072:お刺身盛合せ"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","おすすめ","","1540","2026/02/22 18:04:47","1","20:配膳済","00000003817:馬刺し"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","おすすめ","","500","2026/02/22 18:06:10","1","20:配膳済","00000002644:海鮮パクチー春巻1本"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","焼き物","","1800","2026/02/22 18:07:38","1","20:配膳済","00000000066:ぎんだら焼"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","おすすめ","塩味x1","440","2026/02/22 18:10:46","1","20:配膳済","00000003209:フライドポテト"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","ドリンク","ソフトドリンク","","550","2026/02/22 18:20:08","1","20:配膳済","00000003134:アップルジュース"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","ドリンク","ビール","","770","2026/02/22 18:22:33","1","20:配膳済","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","ドリンク","サワー","普通x1","660","2026/02/22 18:22:33","1","20:配膳済","00000000032:ウーロンハイ"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","おすすめ","","770","2026/02/22 18:40:09","1","20:配膳済","00000004261:山菜の天ぷら"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","鰻料理","並盛x1","4200","2026/02/22 18:40:09","1","20:配膳済","00000002555:うな重 梅"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","鰻料理","並盛x1","4200","2026/02/22 18:40:09","1","20:配膳済","00000002555:うな重 梅"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","フード","一品料理","","770","2026/02/22 18:48:51","1","20:配膳済","00000000135:お新香盛"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","ドリンク","日本酒","","1100","2026/02/22 18:56:18","1","20:配膳済","00000002262:貴"
"No:202500100007460","2026/02/22","日","2026/02/22 17:57:07","2026/02/22 19:20:59","3","26760","22","ドリンク","日本酒","","1100","2026/02/22 18:56:18","1","20:配膳済","00000002262:貴"
"No:202500100007461","2026/02/22","日","2026/02/22 18:14:46","2026/02/22 20:26:51","2","29210","8","コース","コース","","12000","2026/02/22 18:14:46","1","20:配膳済","00000002619:鰻満喫コース"
"No:202500100007461","2026/02/22","日","2026/02/22 18:14:46","2026/02/22 20:26:51","2","29210","8","コース","コース","","12000","2026/02/22 18:14:46","1","20:配膳済","00000002619:鰻満喫コース"
"No:202500100007461","2026/02/22","日","2026/02/22 18:14:46","2026/02/22 20:26:51","2","29210","8","ドリンク","ウイスキー","ソーダ割りx1","900","2026/02/22 18:56:01","1","20:配膳済","00000002249:知多"
"No:202500100007461","2026/02/22","日","2026/02/22 18:14:46","2026/02/22 20:26:51","2","29210","8","ドリンク","果実酒","ソーダ割りx1","660","2026/02/22 18:56:01","1","20:配膳済","00000004008:梅酒"
"No:202500100007461","2026/02/22","日","2026/02/22 18:14:46","2026/02/22 20:26:51","2","29210","8","ドリンク","ウイスキー","ソーダ割りx1","900","2026/02/22 19:04:51","1","20:配膳済","00000002251:イチローズモルト"
"No:202500100007461","2026/02/22","日","2026/02/22 18:14:46","2026/02/22 20:26:51","2","29210","8","ドリンク","ワイン","","660","2026/02/22 19:04:51","1","20:配膳済","00000003662:グラスワイン赤"
"No:202500100007461","2026/02/22","日","2026/02/22 18:14:46","2026/02/22 20:26:51","2","29210","8","ドリンク","ワイン","","660","2026/02/22 19:29:48","1","20:配膳済","00000003663:グラスワイン白"
"No:202500100007461","2026/02/22","日","2026/02/22 18:14:46","2026/02/22 20:26:51","2","29210","8","ドリンク","ウイスキー","ソーダ割りx1","1430","2026/02/22 19:39:30","1","20:配膳済","00000002192:白州"
"No:202500100007462","2026/02/22","日","2026/02/22 18:30:15","2026/02/22 21:07:20","0","6500","1","ウーバーイーツ","鰻料理","","6500","2026/02/22 18:30:15","1","20:配膳済","00000004085:uberうな重竹"
"No:202500100007463","2026/02/22","日","2026/02/22 18:34:27","2026/02/22 19:35:09","2","14570","9","ドリンク","ソフトドリンク","","550","2026/02/22 18:34:27","1","20:配膳済","00000000045:ウーロン茶"
"No:202500100007463","2026/02/22","日","2026/02/22 18:34:27","2026/02/22 19:35:09","2","14570","9","ドリンク","ビール","","600","2026/02/22 18:34:27","1","20:配膳済","00000000014:オールフリー"
"No:202500100007463","2026/02/22","日","2026/02/22 18:34:27","2026/02/22 19:35:09","2","14570","9","フード","鰻料理","並盛x1","4200","2026/02/22 18:34:27","1","20:配膳済","00000002555:うな重 梅"
"No:202500100007463","2026/02/22","日","2026/02/22 18:34:27","2026/02/22 19:35:09","2","14570","9","フード","鰻料理","並盛x1","4200","2026/02/22 18:34:27","1","20:配膳済","00000002555:うな重 梅"
"No:202500100007463","2026/02/22","日","2026/02/22 18:34:27","2026/02/22 19:35:09","2","14570","9","フード","サラダ","","1100","2026/02/22 18:34:42","1","20:配膳済","00000001075:チョレギサラダ"
"No:202500100007463","2026/02/22","日","2026/02/22 18:34:27","2026/02/22 19:35:09","2","14570","9","フード","お通し","","660","2026/02/22 18:34:42","1","20:配膳済","00000004006:お通し"
"No:202500100007463","2026/02/22","日","2026/02/22 18:34:27","2026/02/22 19:35:09","2","14570","9","フード","お通し","","660","2026/02/22 18:34:42","1","20:配膳済","00000004006:お通し"
"No:202500100007463","2026/02/22","日","2026/02/22 18:34:27","2026/02/22 19:35:09","2","14570","9","フード","おすすめ","","1100","2026/02/22 18:36:07","1","20:配膳済","00000000163:穴子天ぷら"
"No:202500100007463","2026/02/22","日","2026/02/22 18:34:27","2026/02/22 19:35:09","2","14570","9","フード","おすすめ","","1500","2026/02/22 18:36:07","1","20:配膳済","00000003771:ハラミ焼き"
"No:202500100007464","2026/02/22","日","2026/02/22 18:49:57","2026/02/22 21:07:32","0","18400","5","menu","鰻料理","","4400","2026/02/22 18:49:57","1","20:配膳済","00000004156:menuうな重梅"
"No:202500100007464","2026/02/22","日","2026/02/22 18:49:57","2026/02/22 21:07:32","0","18400","5","menu","鰻料理","","7200","2026/02/22 18:49:57","1","20:配膳済","00000004159:menu白焼き"
"No:202500100007464","2026/02/22","日","2026/02/22 18:49:57","2026/02/22 21:07:32","0","18400","5","menu","一品料理","","1400","2026/02/22 18:49:57","1","20:配膳済","00000004178:menuトマト玉ねぎ"
"No:202500100007464","2026/02/22","日","2026/02/22 18:49:57","2026/02/22 21:07:32","0","18400","5","menu","揚げ物","","1400","2026/02/22 18:49:57","1","20:配膳済","00000004174:menuかきフライ(2個)"
"No:202500100007464","2026/02/22","日","2026/02/22 18:49:57","2026/02/22 21:07:32","0","18400","5","menu","鰻料理","","4000","2026/02/22 18:55:06","1","20:配膳済","00000004262:menuう巻き上"
"No:202500100007465","2026/02/22","日","2026/02/22 19:06:51","2026/02/22 20:53:35","2","19950","10","フード","お通し","","660","2026/02/22 19:06:51","1","20:配膳済","00000004006:お通し"
"No:202500100007465","2026/02/22","日","2026/02/22 19:06:51","2026/02/22 20:53:35","2","19950","10","フード","お通し","","660","2026/02/22 19:06:51","1","20:配膳済","00000004006:お通し"
