H.伝票番号,H.曜日,H.伝票発行日,H.テーブル番号,H.客数（合計）,H.小計,D.オーダー番号,D.商品カテゴリ1,D.商品カテゴリ2,D.帳票集計対象商品,D.商品,D.価格,D.数量,D.オーダー担当者,D.オーダー日時,D.オーダーキャンセル担当者,D.オーダーキャンセル日時,D.オーダーステータス
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,32,フード,逸品料理,Yes,00000000205:手作りジャンボ餃子,380,1,0102:店長,2025/08/28 21:18:06,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,33,フード,揚げ物,Yes,00000000057:若鶏唐揚げ,560,1,0102:店長,2025/08/28 21:18:06,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,34,フード,揚げ物,Yes,00000000063:ｶﾏﾝﾍﾞｰﾙﾁｰｽﾞﾌﾗｲ,580,1,0102:店長,2025/08/28 21:18:06,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,35,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0103:社員,2025/08/28 21:18:17,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,36,ドリンク,ソフトドリンク,Yes,00000000167:ジンジャーエール,350,1,0103:社員,2025/08/28 21:18:17,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,37,フード,デザート,Yes,00000000466:プーレト,2200,1,0101:オーナー,2025/08/28 21:20:02,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,38,ドリンク,サワー,Yes,00000000112:タコハイ,450,1,0103:社員,2025/08/28 21:27:29,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,39,ドリンク,梅酒,Yes,00000000131:すっきり梅酒,450,1,0103:社員,2025/08/28 21:27:29,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,40,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/28 21:41:43,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,41,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/28 21:41:43,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,42,ドリンク,ハイボール,Yes,00000000101:角ハイボール,520,1,0102:店長,2025/08/28 21:43:12,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,43,ドリンク,ハイボール,Yes,00000000101:角ハイボール,520,1,0102:店長,2025/08/28 21:43:12,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,44,ドリンク,サワー,Yes,00000000116:梅干しサワー,450,1,0102:店長,2025/08/28 21:44:31,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,45,ドリンク,サワー,Yes,00000000112:タコハイ,450,1,0102:店長,2025/08/28 21:52:00,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,46,ドリンク,お茶割,Yes,00000000122:ジャスミンハイ,430,1,0102:店長,2025/08/28 21:52:00,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,47,ドリンク,梅酒,Yes,00000000131:すっきり梅酒,450,1,0102:店長,2025/08/28 21:52:00,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,48,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0102:店長,2025/08/28 21:54:50,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,49,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0102:店長,2025/08/28 21:54:50,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,50,ドリンク,ハイボール,Yes,00000000101:角ハイボール,520,1,0102:店長,2025/08/28 21:54:50,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,51,ドリンク,ソフトドリンク,Yes,00000000162:黒烏龍茶ホット,350,1,0103:社員,2025/08/28 22:08:35,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,52,ドリンク,ソフトドリンク,Yes,00000000169:マンゴージュース,350,1,0103:社員,2025/08/28 22:08:35,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,53,ドリンク,梅酒,Yes,00000000130:南高梅酒,450,1,0103:社員,2025/08/28 22:08:35,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,54,ドリンク,梅酒,Yes,00000000131:すっきり梅酒,450,1,0103:社員,2025/08/28 22:21:16,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,55,ドリンク,ハイボール,Yes,00000000101:角ハイボール,520,1,0101:オーナー,2025/08/28 22:51:57,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,56,ドリンク,ハイボール,Yes,00000000101:角ハイボール,520,1,0101:オーナー,2025/08/28 22:51:57,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,57,ドリンク,梅酒,Yes,00000000131:すっきり梅酒,450,1,0101:オーナー,2025/08/28 22:51:57,, ,20:配膳済
No:202500100002914,木,2025/08/28 20:36:31,000000005:T5,8,32761,58,ドリンク,ソフトドリンク,Yes,00000000161:黒烏龍茶アイス,350,1,0101:オーナー,2025/08/28 22:51:57,, ,20:配膳済
No:202500100002915,木,2025/08/28 20:43:36,000000010:T10,2,4706,1,フード,お通し,Yes,00000000362:お通し,380,1,0102:店長,2025/08/28 20:43:36,, ,20:配膳済
No:202500100002915,木,2025/08/28 20:43:36,000000010:T10,2,4706,2,フード,お通し,Yes,00000000362:お通し,380,1,0102:店長,2025/08/28 20:43:36,, ,20:配膳済
No:202500100002915,木,2025/08/28 20:43:36,000000010:T10,2,4706,3,ドリンク,ビール,Yes,00000000097:生ビール,560,1,0102:店長,2025/08/28 20:45:21,, ,20:配膳済
No:202500100002915,木,2025/08/28 20:43:36,000000010:T10,2,4706,4,ドリンク,カクテル,Yes,00000000136:ファジーネーブル,480,1,0102:店長,2025/08/28 20:45:21,, ,20:配膳済
No:202500100002915,木,2025/08/28 20:43:36,000000010:T10,2,4706,5,フード,逸品料理,Yes,00000000211:明太だし巻き卵,680,1,0102:店長,2025/08/28 20:45:21,, ,20:配膳済
No:202500100002915,木,2025/08/28 20:43:36,000000010:T10,2,4706,6,フード,揚げ物,Yes,00000000057:若鶏唐揚げ,560,1,0102:店長,2025/08/28 20:45:21,, ,20:配膳済
No:202500100002915,木,2025/08/28 20:43:36,000000010:T10,2,4706,7,フード,逸品料理,Yes,00000000424:ネギマヨ餃子,460,1,0102:店長,2025/08/28 20:45:21,, ,20:配膳済
No:202500100002915,木,2025/08/28 20:43:36,000000010:T10,2,4706,8,ドリンク,ハイボール,Yes,00000000103:ジムビームハイボール,480,1,0102:店長,2025/08/28 21:33:02,, ,20:配膳済
No:202500100002915,木,2025/08/28 20:43:36,000000010:T10,2,4706,9,ドリンク,カクテル,Yes,00000000136:ファジーネーブル,480,1,0103:社員,2025/08/28 22:10:21,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,1,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/28 22:12:38,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,2,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/28 22:12:38,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,3,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/28 22:12:38,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,4,ドリンク,ホッピー,Yes,00000000154:ホッピー白,540,1,0103:社員,2025/08/28 22:15:25,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,5,ドリンク,ジンソーダ,Yes,00000000110:翠ジンソーダ,450,1,0103:社員,2025/08/28 22:15:25,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,6,ドリンク,日本酒,Yes,00000000124:八海山,780,1,0103:社員,2025/08/28 22:15:25,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,7,フード,デザート,Yes,00000000072:アイス(抹茶),420,1,0103:社員,2025/08/28 22:15:25,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,8,フード,デザート,Yes,00000000071:アイス(バニラ),420,1,0103:社員,2025/08/28 22:15:25,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,9,フード,デザート,Yes,00000000074:チーズケーキ,480,1,0103:社員,2025/08/28 22:15:25,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,10,フード,デザート,Yes,00000000074:チーズケーキ,480,1,0103:社員,2025/08/28 22:15:25,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,11,ドリンク,日本酒,Yes,00000000125:一ノ蔵,780,1,0101:オーナー,2025/08/28 22:30:37,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,12,ドリンク,ホッピー,Yes,00000000155:ホッピー黒,540,1,0101:オーナー,2025/08/28 22:30:37,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,13,フード,逸品料理,Yes,00000000208:手作り小籠包,630,1,0101:オーナー,2025/08/28 22:32:02,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,14,フード,逸品料理,Yes,00000000423:蒸しエビ餃子,630,1,0101:オーナー,2025/08/28 22:32:02,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,15,ドリンク,日本酒,Yes,00000000125:一ノ蔵,780,1,0101:オーナー,2025/08/28 22:48:41,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,16,ドリンク,ホッピー,Yes,00000000156:追加焼酎,300,1,0101:オーナー,2025/08/28 22:55:19,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,17,ドリンク,サワー,Yes,00000000415:スイカサワー,480,1,0102:店長,2025/08/28 23:15:12,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,18,ドリンク,日本酒,Yes,00000000125:一ノ蔵,780,1,0102:店長,2025/08/28 23:15:12,, ,20:配膳済
No:202500100002916,木,2025/08/28 22:12:38,000000001:T1,3,10590,19,ドリンク,ホッピー,Yes,00000000154:ホッピー白,540,1,0102:店長,2025/08/28 23:15:12,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,1,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/28 22:26:12,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,2,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/28 22:26:12,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,3,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/28 22:26:12,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,4,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/28 22:26:12,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,5,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/28 22:26:12,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,6,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/28 22:26:12,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,7,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/28 22:26:12,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,8,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/28 22:26:12,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,9,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/28 22:26:12,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,10,フード,お通し,Yes,00000000362:お通し,380,1,0101:オーナー,2025/08/28 22:26:12,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,11,ドリンク,ソフトドリンク,Yes,00000000169:マンゴージュース,350,1,0103:社員,2025/08/28 22:29:25,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,12,ドリンク,ソフトドリンク,Yes,00000000161:黒烏龍茶アイス,350,1,0103:社員,2025/08/28 22:29:25,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,13,ドリンク,カクテル,Yes,00000000137:ピーチウーロン,480,1,0103:社員,2025/08/28 22:29:25,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,14,ドリンク,ジンソーダ,Yes,00000000110:翠ジンソーダ,450,1,0103:社員,2025/08/28 22:29:25,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,15,ドリンク,ジンソーダ,Yes,00000000110:翠ジンソーダ,450,1,0103:社員,2025/08/28 22:29:25,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,16,ドリンク,ジンソーダ,Yes,00000000111:翠ジンソーダメガ,750,1,0103:社員,2025/08/28 22:29:25,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,17,ドリンク,ジンソーダ,Yes,00000000111:翠ジンソーダメガ,750,1,0103:社員,2025/08/28 22:29:25,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,18,ドリンク,お茶割,Yes,00000000120:黒ウーロンハイ,430,1,0103:社員,2025/08/28 22:29:25,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,19,ドリンク,お茶割,Yes,00000000120:黒ウーロンハイ,430,1,0103:社員,2025/08/28 22:29:25,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,20,ドリンク,お茶割,Yes,00000000120:黒ウーロンハイ,430,1,0103:社員,2025/08/28 22:29:25,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,21,ドリンク,お茶割,Yes,00000000122:ジャスミンハイ,0,0,0103:社員,2025/08/28 22:29:25,0103:社員,2025/08/28 22:33:16,30:キャンセル済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,22,ドリンク,ジンソーダ,Yes,00000000110:翠ジンソーダ,450,1,0102:店長,2025/08/28 22:39:28,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,23,ドリンク,ジンソーダ,Yes,00000000111:翠ジンソーダメガ,750,1,0102:店長,2025/08/28 22:49:50,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,24,ドリンク,お茶割,Yes,00000000122:ジャスミンハイ,430,1,0102:店長,2025/08/28 23:03:01,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,25,ドリンク,ソフトドリンク,Yes,00000000161:黒烏龍茶アイス,350,1,0102:店長,2025/08/28 23:03:01,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,26,ドリンク,ソフトドリンク,Yes,00000000165:ジャスミン茶,350,1,0102:店長,2025/08/28 23:03:01,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,27,ドリンク,ジンソーダ,Yes,00000000111:翠ジンソーダメガ,750,1,0102:店長,2025/08/28 23:03:01,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,28,ドリンク,お茶割,Yes,00000000440:メガ　黒ウーロンハイ,760,1,0102:店長,2025/08/28 23:03:01,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,29,ドリンク,お茶割,Yes,00000000440:メガ　黒ウーロンハイ,760,1,0102:店長,2025/08/28 23:03:01,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,30,ドリンク,お茶割,Yes,00000000120:黒ウーロンハイ,430,1,0101:オーナー,2025/08/28 23:08:32,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,31,ドリンク,ジンソーダ,Yes,00000000110:翠ジンソーダ,450,1,0101:オーナー,2025/08/28 23:08:32,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,32,ドリンク,ジンソーダ,Yes,00000000111:翠ジンソーダメガ,750,1,0101:オーナー,2025/08/28 23:08:32,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,33,フード,デザート,Yes,00000000466:プーレト,2200,1,0101:オーナー,2025/08/28 23:11:39,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,34,ドリンク,ジンソーダ,Yes,00000000111:翠ジンソーダメガ,750,1,0102:店長,2025/08/28 23:21:11,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,35,ドリンク,お茶割,Yes,00000000440:メガ　黒ウーロンハイ,760,1,0102:店長,2025/08/28 23:40:29,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,36,ドリンク,お茶割,Yes,00000000440:メガ　黒ウーロンハイ,760,1,0102:店長,2025/08/28 23:40:29,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,37,ドリンク,お茶割,Yes,00000000440:メガ　黒ウーロンハイ,760,1,0102:店長,2025/08/28 23:40:29,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,38,ドリンク,お茶割,Yes,00000000120:黒ウーロンハイ,430,1,0102:店長,2025/08/28 23:40:29,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,39,ドリンク,お茶割,Yes,00000000120:黒ウーロンハイ,430,1,0102:店長,2025/08/28 23:40:29,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,40,ドリンク,ソフトドリンク,Yes,00000000161:黒烏龍茶アイス,350,1,0102:店長,2025/08/28 23:40:29,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,41,ドリンク,ジンソーダ,Yes,00000000111:翠ジンソーダメガ,750,1,0102:店長,2025/08/28 23:40:29,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,42,ドリンク,ジンソーダ,Yes,00000000111:翠ジンソーダメガ,750,1,0102:店長,2025/08/28 23:40:29,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,43,ドリンク,ソフトドリンク,Yes,00000000168:オレンジジュース,350,1,0102:店長,2025/08/28 23:40:29,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,44,ドリンク,お茶割,Yes,00000000122:ジャスミンハイ,430,1,0102:店長,2025/08/28 23:44:15,, ,20:配膳済
No:202500100002917,木,2025/08/28 22:26:12,000000008:T8,10,24350,45,ドリンク,ソフトドリンク,Yes,00000000161:黒烏龍茶アイス,350,1,0102:店長,2025/08/28 23:44:15,, ,20:配膳済
No:202500100002918,金,2025/08/29 15:36:36,000000001:T1,0,3920,1,ランチ,ランチ,Yes,00000000170:唐揚げ定食,3920,1,0101:オーナー,2025/08/29 15:36:36,, ,20:配膳済
No:202500100002919,金,2025/08/29 15:50:17,000000002:T2,1,2474,1,フード,逸品料理,Yes,00000000204:牛すじ煮込み,680,1,0102:店長,2025/08/29 15:50:17,, ,20:配膳済
No:202500100002919,金,2025/08/29 15:50:17,000000002:T2,1,2474,2,フード,逸品料理,Yes,00000000211:明太だし巻き卵,680,1,0102:店長,2025/08/29 15:50:17,, ,20:配膳済
No:202500100002919,金,2025/08/29 15:50:17,000000002:T2,1,2474,3,ドリンク,ビール,Yes,00000000097:生ビール,0,0,0102:店長,2025/08/29 15:50:17,0102:店長,2025/08/29 15:52:50,30:キャンセル済
No:202500100002919,金,2025/08/29 15:50:17,000000002:T2,1,2474,4,ドリンク,ビール,Yes,00000000367:ハッピーアワー,280,1,0102:店長,2025/08/29 15:52:58,, ,20:配膳済
